	Date	Team	Team_ID	Conf	Conf_ID	G	MP	FG	FGA	FG%	2P	2PA	2P%	3P	3PA	3P%	FT	FTA	FT%	ORB	DRB	TRB	AST	STL	BLK	TOV	PF	PTS	PTS/G	WL	WLC	Team.1	Team_ID.1	Conf.1	Conf_ID.1	G.1	MP.1	FG.1	FGA.1	FG%.1	2P.1	2PA.1	2P%.1	3P.1	3PA.1	3P%.1	FT.1	FTA.1	FT%.1	ORB.1	DRB.1	TRB.1	AST.1	STL.1	BLK.1	TOV.1	PF.1	PTS.1	PTS/G.1	WL.1	WLC.1	Score	Score.1
310	2019	vanderbilt	1045	sec	4	32.0	6425.0	736	1750	.421	506	1011	.500	230	739	.311	478	710	.673	325	814	1139	371	154	126	454	568	2180	68.1	.281	.000	texas-am	1043	sec	4	32.0	6400.0	806	1842	.438	602	1179	.511	204	663	.308	437	631	.693	372	823	1195	376	215	142	444	521	2253	70.4	.438	.333	52	69
311	2019	missouri	1052	sec	4	32.0	6450.0	758	1764	.430	494	1037	.476	264	727	.363	370	526	.703	345	785	1130	354	149	53	448	625	2150	67.2	.469	.278	auburn	1051	sec	4	40.0	8075.0	1097	2439	.450	643	1235	.521	454	1204	.377	540	760	.711	457	912	1369	572	369	190	466	731	3188	79.7	.750	.611	71	81
312	2019	arkansas	1040	sec	4	34.0	6850.0	893	2004	.446	634	1253	.506	259	751	.345	514	769	.668	345	807	1152	543	276	172	450	693	2559	75.3	.529	.444	florida	1047	sec	4	36.0	7275.0	857	2015	.425	566	1143	.495	291	872	.334	435	603	.721	375	826	1201	437	257	131	420	614	2440	67.8	.556	.500	50	66
313	2019	alabama	1046	sec	4	34.0	6825.0	856	1945	.440	612	1227	.499	244	718	.340	492	739	.666	384	901	1285	418	157	160	465	572	2448	72.0	.529	.444	mississippi	1044	sec	4	33.0	6625.0	876	1906	.460	604	1146	.527	272	760	.358	461	589	.783	322	806	1128	475	235	118	416	603	2485	75.3	.606	.556	62	57
314	2019	texas-am	1043	sec	4	32.0	6400.0	806	1842	.438	602	1179	.511	204	663	.308	437	631	.693	372	823	1195	376	215	142	444	521	2253	70.4	.438	.333	mississippi-state	1050	sec	4	34.0	6850.0	936	1982	.472	644	1208	.533	292	774	.377	464	647	.717	393	822	1215	481	274	172	451	586	2628	77.3	.676	.556	54	80
315	2019	alabama	1046	sec	4	34.0	6825.0	856	1945	.440	612	1227	.499	244	718	.340	492	739	.666	384	901	1285	418	157	160	465	572	2448	72.0	.529	.444	kentucky	1039	sec	4	37.0	7450.0	978	2050	.477	763	1443	.529	215	607	.354	635	859	.739	427	1001	1428	501	220	176	466	600	2806	75.8	.811	.833	55	73
316	2019	florida	1047	sec	4	36.0	7275.0	857	2015	.425	566	1143	.495	291	872	.334	435	603	.721	375	826	1201	437	257	131	420	614	2440	67.8	.556	.500	louisiana-state	1041	sec	4	35.0	7175.0	988	2162	.457	752	1422	.529	236	740	.319	603	802	.752	460	895	1355	452	308	148	452	634	2815	80.4	.800	.889	76	73
317	2019	auburn	1051	sec	4	40.0	8075.0	1097	2439	.450	643	1235	.521	454	1204	.377	540	760	.711	457	912	1369	572	369	190	466	731	3188	79.7	.750	.611	south-carolina	1049	sec	4	32.0	6425.0	806	1907	.423	564	1245	.453	242	662	.366	473	694	.682	383	777	1160	413	202	140	433	623	2327	72.7	.500	.611	73	64
318	2019	mississippi-state	1050	sec	4	34.0	6850.0	936	1982	.472	644	1208	.533	292	774	.377	464	647	.717	393	822	1215	481	274	172	451	586	2628	77.3	.676	.556	tennessee	1048	sec	4	37.0	7525.0	1106	2231	.496	844	1517	.556	262	714	.367	561	744	.754	379	1012	1391	660	221	199	412	654	3035	82.0	.838	.833	76	83
319	2019	florida	1047	sec	4	36.0	7275.0	857	2015	.425	566	1143	.495	291	872	.334	435	603	.721	375	826	1201	437	257	131	420	614	2440	67.8	.556	.500	auburn	1051	sec	4	40.0	8075.0	1097	2439	.450	643	1235	.521	454	1204	.377	540	760	.711	457	912	1369	572	369	190	466	731	3188	79.7	.750	.611	62	65
320	2019	tennessee	1048	sec	4	37.0	7525.0	1106	2231	.496	844	1517	.556	262	714	.367	561	744	.754	379	1012	1391	660	221	199	412	654	3035	82.0	.838	.833	kentucky	1039	sec	4	37.0	7450.0	978	2050	.477	763	1443	.529	215	607	.354	635	859	.739	427	1001	1428	501	220	176	466	600	2806	75.8	.811	.833	82	78
321	2019	auburn	1051	sec	4	40.0	8075.0	1097	2439	.450	643	1235	.521	454	1204	.377	540	760	.711	457	912	1369	572	369	190	466	731	3188	79.7	.750	.611	tennessee	1048	sec	4	37.0	7525.0	1106	2231	.496	844	1517	.556	262	714	.367	561	744	.754	379	1012	1391	660	221	199	412	654	3035	82.0	.838	.833	84	64
322	2019	california	1060	pac-12	5	31.0	6225.0	739	1735	.426	532	1143	.465	207	592	.350	436	603	.723	249	652	901	338	227	99	352	573	2121	68.4	.258	.167	colorado	1061	pac-12	5	36.0	7225.0	924	2036	.454	694	1325	.524	230	711	.323	570	757	.753	363	989	1352	478	181	107	479	616	2648	73.6	.639	.556	51	56
323	2019	washington-state	1062	pac-12	5	32.0	6400.0	833	1861	.448	532	1033	.515	301	828	.364	426	564	.755	276	800	1076	478	169	89	440	554	2393	74.8	.344	.222	oregon	1055	pac-12	5	38.0	7650.0	958	2126	.451	663	1286	.516	295	840	.351	450	624	.721	361	946	1307	501	290	162	442	665	2661	70.0	.658	.556	51	84
324	2019	arizona	1053	pac-12	5	32.0	6450.0	794	1861	.427	559	1162	.481	235	699	.336	446	620	.719	324	791	1115	398	165	73	370	594	2269	70.9	.531	.444	southern-california	1064	pac-12	5	33.0	6700.0	937	2039	.460	656	1304	.503	281	735	.382	363	563	.645	324	864	1188	536	202	117	392	590	2518	76.3	.485	.444	65	78
325	2019	stanford	1057	pac-12	5	31.0	6225.0	808	1783	.453	601	1130	.532	207	653	.317	432	643	.672	322	825	1147	392	186	147	467	586	2255	72.7	.484	.444	ucla	1056	pac-12	5	33.0	6675.0	919	2012	.457	663	1291	.514	256	721	.355	486	768	.633	380	981	1361	472	194	136	467	563	2580	78.2	.515	.500	72	79
326	2019	ucla	1056	pac-12	5	33.0	6675.0	919	2012	.457	663	1291	.514	256	721	.355	486	768	.633	380	981	1361	472	194	136	467	563	2580	78.2	.515	.500	arizona-state	1058	pac-12	5	34.0	6900.0	899	2012	.447	659	1298	.508	240	714	.336	600	882	.680	399	952	1351	459	213	109	466	675	2638	77.6	.676	.667	72	83
327	2019	colorado	1061	pac-12	5	36.0	7225.0	924	2036	.454	694	1325	.524	230	711	.323	570	757	.753	363	989	1352	478	181	107	479	616	2648	73.6	.639	.556	oregon-state	1059	pac-12	5	31.0	6250.0	800	1728	.463	597	1095	.545	203	633	.321	472	636	.742	310	781	1091	465	185	164	384	536	2275	73.4	.581	.556	73	58
328	2019	oregon	1055	pac-12	5	38.0	7650.0	958	2126	.451	663	1286	.516	295	840	.351	450	624	.721	361	946	1307	501	290	162	442	665	2661	70.0	.658	.556	utah	1054	pac-12	5	31.0	6225.0	805	1735	.464	507	929	.546	298	806	.370	435	616	.706	317	779	1096	440	144	80	409	548	2343	75.6	.548	.611	66	54
329	2019	southern-california	1064	pac-12	5	33.0	6700.0	937	2039	.460	656	1304	.503	281	735	.382	363	563	.645	324	864	1188	536	202	117	392	590	2518	76.3	.485	.444	washington	1063	pac-12	5	36.0	7225.0	883	1956	.451	610	1176	.519	273	780	.350	472	679	.695	334	795	1129	419	323	206	479	653	2511	69.8	.750	.833	75	78
330	2019	oregon	1055	pac-12	5	38.0	7650.0	958	2126	.451	663	1286	.516	295	840	.351	450	624	.721	361	946	1307	501	290	162	442	665	2661	70.0	.658	.556	arizona-state	1058	pac-12	5	34.0	6900.0	899	2012	.447	659	1298	.508	240	714	.336	600	882	.680	399	952	1351	459	213	109	466	675	2638	77.6	.676	.667	79	75
331	2019	colorado	1061	pac-12	5	36.0	7225.0	924	2036	.454	694	1325	.524	230	711	.323	570	757	.753	363	989	1352	478	181	107	479	616	2648	73.6	.639	.556	washington	1063	pac-12	5	36.0	7225.0	883	1956	.451	610	1176	.519	273	780	.350	472	679	.695	334	795	1129	419	323	206	479	653	2511	69.8	.750	.833	61	66
332	2019	oregon	1055	pac-12	5	38.0	7650.0	958	2126	.451	663	1286	.516	295	840	.351	450	624	.721	361	946	1307	501	290	162	442	665	2661	70.0	.658	.556	washington	1063	pac-12	5	36.0	7225.0	883	1956	.451	610	1176	.519	273	780	.350	472	679	.695	334	795	1129	419	323	206	479	653	2511	69.8	.750	.833	68	48
333	2019	west-virginia	1068	big-12	6	36.0	7300.0	901	2181	.413	632	1329	.476	269	852	.316	584	849	.688	519	906	1425	488	223	126	557	707	2655	73.8	.417	.222	oklahoma	1067	big-12	6	34.0	6825.0	883	1975	.447	657	1321	.497	226	654	.346	431	618	.697	305	958	1263	430	203	102	401	527	2423	71.3	.588	.389	72	71
334	2019	oklahoma-state	1071	big-12	6	32.0	6425.0	760	1796	.423	480	1043	.460	280	753	.372	378	549	.689	295	797	1092	422	183	139	386	516	2178	68.1	.375	.278	texas-christian	1073	big-12	6	37.0	7500.0	990	2168	.457	709	1355	.523	281	813	.346	469	688	.682	395	952	1347	598	255	162	499	586	2730	73.8	.622	.389	70	73
335	2019	iowa-state	1066	big-12	6	35.0	7000.0	974	2047	.476	680	1236	.550	294	811	.363	450	615	.732	327	903	1230	527	247	160	379	517	2692	76.9	.657	.500	baylor	1069	big-12	6	34.0	6825.0	869	1966	.442	595	1163	.512	274	803	.341	430	635	.677	446	834	1280	473	209	159	446	636	2442	71.8	.588	.556	83	66
336	2019	texas	1070	big-12	6	37.0	7475.0	929	2146	.433	604	1212	.498	325	934	.348	445	637	.699	358	906	1264	486	227	152	401	627	2628	71.0	.568	.444	kansas	1065	big-12	6	36.0	7275.0	989	2128	.465	729	1385	.526	260	743	.350	487	691	.705	374	1002	1376	478	243	139	472	610	2725	75.7	.722	.667	57	65
337	2019	texas-christian	1073	big-12	6	37.0	7500.0	990	2168	.457	709	1355	.523	281	813	.346	469	688	.682	395	952	1347	598	255	162	499	586	2730	73.8	.622	.389	kansas-state	1072	big-12	6	34.0	6800.0	806	1878	.429	565	1157	.488	241	721	.334	383	574	.667	320	816	1136	464	256	76	385	550	2236	65.8	.735	.778	61	70
338	2019	west-virginia	1068	big-12	6	36.0	7300.0	901	2181	.413	632	1329	.476	269	852	.316	584	849	.688	519	906	1425	488	223	126	557	707	2655	73.8	.417	.222	texas-tech	1074	big-12	6	38.0	7650.0	990	2110	.469	713	1351	.528	277	759	.365	508	694	.732	315	982	1297	518	278	186	457	663	2765	72.8	.816	.778	79	74
339	2019	west-virginia	1068	big-12	6	36.0	7300.0	901	2181	.413	632	1329	.476	269	852	.316	584	849	.688	519	906	1425	488	223	126	557	707	2655	73.8	.417	.222	kansas	1065	big-12	6	36.0	7275.0	989	2128	.465	729	1385	.526	260	743	.350	487	691	.705	374	1002	1376	478	243	139	472	610	2725	75.7	.722	.667	74	88
340	2019	iowa-state	1066	big-12	6	35.0	7000.0	974	2047	.476	680	1236	.550	294	811	.363	450	615	.732	327	903	1230	527	247	160	379	517	2692	76.9	.657	.500	kansas-state	1072	big-12	6	34.0	6800.0	806	1878	.429	565	1157	.488	241	721	.334	383	574	.667	320	816	1136	464	256	76	385	550	2236	65.8	.735	.778	63	59
341	2019	iowa-state	1066	big-12	6	35.0	7000.0	974	2047	.476	680	1236	.550	294	811	.363	450	615	.732	327	903	1230	527	247	160	379	517	2692	76.9	.657	.500	kansas	1065	big-12	6	36.0	7275.0	989	2128	.465	729	1385	.526	260	743	.350	487	691	.705	374	1002	1376	478	243	139	472	610	2725	75.7	.722	.667	78	66
